Hotel,IsCanceled,LeadTime,ArrivalDateMonth,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
29011,Resort Hotel,0,69,10,18,0,1,2,0.0,0,HB,RUS,Groups,0,0,0,A,0,No Deposit,22,Transient-Party,72.0,0,0
29046,Resort Hotel,0,138,3,19,2,2,2,0.0,0,HB,AUT,Direct,1,0,2,E,1,No Deposit,122,Transient-Party,80.0,8,0
29512,Resort Hotel,0,146,10,28,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,D,3,No Deposit,142,Transient-Party,52.0,1,0
30106,Resort Hotel,0,4,11,12,1,1,2,0.0,0,BB,PRT,Direct,0,0,0,A,0,No Deposit,2,Transient,48.0,0,0
30412,Resort Hotel,0,183,11,18,1,2,2,0.0,0,HB,GBR,Groups,0,0,0,A,0,No Deposit,116,Transient-Party,52.0,0,0
30782,Resort Hotel,0,141,12,3,0,1,2,0.0,0,HB,PRT,Groups,0,0,0,A,0,No Deposit,13,Transient-Party,64.0,0,1
30978,Resort Hotel,0,66,12,8,0,3,2,0.0,0,Undefined,ESP,Groups,0,0,0,A,0,No Deposit,44,Transient-Party,80.0,0,0
31561,Resort Hotel,0,128,12,30,0,2,2,0.0,0,HB,PRT,Groups,0,0,0,E,0,No Deposit,97,Transient,340.0,0,1
31564,Resort Hotel,0,45,12,30,0,2,2,0.0,0,HB,PRT,Groups,0,0,0,D,2,No Deposit,1,Transient-Party,295.0,1,1
31568,Resort Hotel,0,128,12,30,0,2,2,0.0,0,HB,PRT,Groups,0,0,0,D,0,No Deposit,97,Transient-Party,325.0,0,1
31571,Resort Hotel,0,45,12,30,0,2,3,1.0,0,HB,PRT,Groups,0,0,0,C,1,No Deposit,1,Transient-Party,367.0,1,1
31577,Resort Hotel,0,128,12,30,0,2,2,0.0,0,HB,PRT,Groups,0,0,0,A,0,No Deposit,97,Transient-Party,305.0,0,1
32110,Resort Hotel,0,122,1,15,2,0,1,0.0,0,Undefined,PRT,Groups,0,0,0,A,1,No Deposit,83,Transient-Party,55.0,0,1
32518,Resort Hotel,0,125,1,22,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,E,1,No Deposit,4,Transient-Party,72.0,0,0
32863,Resort Hotel,0,14,2,6,1,1,3,0.0,0,Undefined,PRT,Groups,0,0,0,A,1,No Deposit,4,Transient-Party,120.0,0,0
32974,Resort Hotel,0,14,2,6,1,4,3,0.0,0,SC,PRT,Complementary,0,0,0,A,4,No Deposit,4,Transient-Party,48.0,0,0
33178,Resort Hotel,0,207,2,13,1,3,2,0.0,0,HB,GBR,Groups,0,0,0,A,2,No Deposit,113,Transient-Party,31.0,0,0
33184,Resort Hotel,0,207,2,13,1,3,1,0.0,0,HB,GBR,Groups,0,0,0,D,2,No Deposit,113,Transient-Party,56.0,0,0
33188,Resort Hotel,0,207,2,13,1,3,2,0.0,0,HB,PRT,Groups,0,0,0,E,0,No Deposit,113,Transient-Party,78.0,0,1
33189,Resort Hotel,0,207,2,13,1,3,3,0.0,0,HB,GBR,Groups,0,0,0,A,1,No Deposit,113,Transient-Party,88.0,0,0
33210,Resort Hotel,0,207,2,13,1,3,1,0.0,0,HB,GBR,Groups,0,0,0,A,0,No Deposit,113,Transient-Party,44.0,0,0
33513,Resort Hotel,0,40,2,23,0,2,2,0.0,0,Undefined,ESP,Groups,0,0,0,A,0,No Deposit,18,Transient-Party,60.0,0,0
33564,Resort Hotel,0,88,2,20,2,5,2,0.0,0,BB,GBR,Corporate,0,0,0,A,2,No Deposit,20,Transient-Party,42.0,0,0
33893,Resort Hotel,0,192,3,2,1,3,1,0.0,0,BB,BEL,Groups,0,0,0,D,1,No Deposit,185,Transient-Party,47.0,0,0
33917,Resort Hotel,0,192,3,2,1,3,2,0.0,0,BB,NLD,Groups,0,0,0,D,0,No Deposit,185,Transient-Party,47.0,0,0
34024,Resort Hotel,0,126,3,7,0,4,2,0.0,0,HB,DEU,Direct,0,0,0,D,0,No Deposit,107,Transient-Party,75.0,1,0
34026,Resort Hotel,0,112,3,7,0,4,2,0.0,0,HB,DEU,Direct,0,0,0,D,1,No Deposit,93,Transient-Party,75.0,1,0
34042,Resort Hotel,0,216,3,9,0,2,2,0.0,0,Undefined,CN,Groups,0,0,0,E,0,No Deposit,109,Transient-Party,99.0,0,1
34142,Resort Hotel,0,146,3,13,1,0,2,0.0,0,BB,CHN,Groups,0,0,0,E,0,No Deposit,34,Transient-Party,50.0,0,0
34152,Resort Hotel,0,201,3,5,4,6,2,0.0,0,BB,GBR,Groups,0,0,0,D,0,No Deposit,6,Transient-Party,64.28,0,0
34158,Resort Hotel,0,201,3,5,4,6,2,0.0,0,BB,GBR,Groups,0,0,0,D,0,No Deposit,6,Transient-Party,62.28,0,0
34225,Resort Hotel,0,125,3,15,0,3,1,0.0,0,BB,GBR,Corporate,0,0,0,A,2,No Deposit,13,Transient-Party,40.0,0,0
34246,Resort Hotel,0,120,3,15,0,3,1,0.0,0,BB,GBR,Corporate,0,0,0,A,6,No Deposit,8,Transient-Party,45.0,0,0
34271,Resort Hotel,0,148,3,11,2,5,2,0.0,0,BB,DEU,Groups,0,0,0,A,0,No Deposit,60,Transient-Party,34.0,0,0
34272,Resort Hotel,0,148,3,11,2,5,1,0.0,0,BB,DEU,Groups,0,0,0,A,1,No Deposit,60,Transient-Party,30.0,0,0
34454,Resort Hotel,0,63,3,1,6,19,1,0.0,0,HB,PRT,Groups,0,0,0,A,3,No Deposit,37,Transient-Party,41.52,0,1
34469,Resort Hotel,0,156,3,19,2,5,1,0.0,0,BB,DEU,Groups,0,0,0,A,1,No Deposit,60,Transient-Party,30.0,0,0
34470,Resort Hotel,0,156,3,19,2,5,2,0.0,0,BB,DEU,Groups,0,0,0,A,1,No Deposit,60,Transient-Party,34.0,0,0
34514,Resort Hotel,0,284,3,21,2,5,2,0.0,0,BB,GBR,Groups,0,0,0,D,1,No Deposit,43,Transient-Party,41.6,0,0
34629,Resort Hotel,0,220,3,24,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,D,0,No Deposit,6,Transient-Party,63.2,0,0
34633,Resort Hotel,0,220,3,24,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,D,1,No Deposit,6,Transient-Party,62.63,0,0
34650,Resort Hotel,0,146,3,16,4,12,2,0.0,0,HB,PRT,Groups,0,0,0,A,2,No Deposit,105,Transient-Party,55.8,0,0
34937,Resort Hotel,0,252,4,5,0,4,2,0.0,0,BB,GBR,Groups,0,0,0,D,0,No Deposit,100,Transient-Party,61.75,1,0
35534,Resort Hotel,0,237,4,25,0,2,2,0.0,0,HB,AUT,Groups,0,0,0,A,0,No Deposit,34,Transient-Party,90.0,0,0
35535,Resort Hotel,0,204,4,25,0,2,2,0.0,0,HB,AUT,Groups,0,0,0,A,3,No Deposit,1,Transient-Party,90.0,0,0
35612,Resort Hotel,0,185,4,23,2,4,2,0.0,0,HB,DEU,Groups,0,0,0,E,3,No Deposit,154,Transient-Party,93.0,0,0
35646,Resort Hotel,0,288,4,20,2,7,2,0.0,1,Undefined,SWE,Groups,0,0,0,G,0,No Deposit,14,Transient-Party,131.0,0,1
35647,Resort Hotel,0,288,4,20,2,7,2,0.0,1,Undefined,SWE,Groups,0,0,0,C,0,No Deposit,14,Transient,131.0,0,0
35653,Resort Hotel,0,185,4,23,2,4,2,0.0,0,HB,DEU,Groups,0,0,0,A,1,No Deposit,154,Transient-Party,46.5,0,0
35661,Resort Hotel,0,290,4,22,2,5,1,0.0,0,Undefined,SWE,Groups,0,0,0,A,0,No Deposit,14,Transient-Party,74.0,0,0
35678,Resort Hotel,0,281,4,22,2,5,2,0.0,0,Undefined,FIN,Groups,0,0,0,D,0,No Deposit,5,Transient-Party,116.0,0,0
35686,Resort Hotel,0,290,4,22,2,5,2,0.0,0,Undefined,SWE,Groups,0,0,0,A,0,No Deposit,14,Transient-Party,105.71,0,0
35693,Resort Hotel,0,317,4,23,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,D,1,No Deposit,64,Transient-Party,78.94,0,0
35703,Resort Hotel,0,317,4,23,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,D,1,No Deposit,64,Transient-Party,78.94,0,0
35707,Resort Hotel,0,317,4,23,2,5,2,0.0,0,HB,GBR,Groups,0,0,0,D,1,No Deposit,64,Transient-Party,80.94,0,0
35992,Resort Hotel,0,199,4,30,2,5,1,0.0,0,HB,GBR,Groups,0,0,0,A,0,No Deposit,8,Transient-Party,54.71,0,0
36064,Resort Hotel,0,217,5,8,2,5,1,0.0,0,HB,IRL,Groups,0,0,0,A,2,No Deposit,61,Transient-Party,62.0,0,0
36261,Resort Hotel,0,217,5,8,2,5,2,0.0,0,HB,IRL,Groups,0,0,0,A,2,No Deposit,61,Transient-Party,81.43,0,0
36719,Resort Hotel,0,223,5,25,0,3,2,0.0,0,BB,GBR,Groups,0,0,0,C,2,No Deposit,20,Transient-Party,67.0,1,0
36755,Resort Hotel,0,302,5,25,0,3,2,0.0,0,BB,GBR,Groups,0,0,0,D,0,No Deposit,99,Transient-Party,67.0,1,0
36842,Resort Hotel,0,300,5,23,2,6,2,0.0,0,BB,GBR,Groups,0,0,0,A,1,No Deposit,99,Transient-Party,62.81,0,0
2193,City Hotel,0,41,9,4,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,110.0,0,0
2196,City Hotel,0,41,9,4,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,110.0,0,0
2197,City Hotel,0,41,9,4,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,83.0,0,0
2198,City Hotel,0,41,9,4,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,110.0,0,0
2201,City Hotel,0,41,9,4,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,83.0,0,0
2240,City Hotel,0,41,9,4,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,110.0,0,0
2242,City Hotel,0,41,9,4,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,110.0,0,0
2244,City Hotel,0,41,9,4,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,38,Transient-Party,83.0,0,0
2867,City Hotel,0,48,9,11,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,80.0,0,0
2868,City Hotel,0,48,9,11,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,104.0,0,0
2871,City Hotel,0,48,9,11,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,80.0,0,0
2872,City Hotel,0,48,9,11,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,104.0,0,0
2875,City Hotel,0,48,9,11,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,104.0,0,0
2877,City Hotel,0,48,9,11,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,104.0,0,0
2882,City Hotel,0,48,9,11,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,104.0,0,0
2883,City Hotel,0,48,9,11,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,80.0,0,0
3592,City Hotel,0,69,9,22,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,65,Transient-Party,106.0,0,0
3593,City Hotel,0,69,9,22,0,2,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,65,Transient-Party,83.0,0,0
3595,City Hotel,0,69,9,22,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,65,Transient-Party,106.0,0,0
3596,City Hotel,0,69,9,22,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,65,Transient-Party,106.0,0,0
3597,City Hotel,0,69,9,22,0,2,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,65,Transient-Party,83.0,0,0
3598,City Hotel,0,69,9,22,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,65,Transient-Party,106.0,0,0
3599,City Hotel,0,69,9,22,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,65,Transient-Party,106.0,0,0
3617,City Hotel,0,34,9,23,0,1,2,0.0,0,FB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,206.0,0,0
3651,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3652,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3653,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3654,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3655,City Hotel,0,34,9,23,0,3,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,33,Transient-Party,177.33,0,0
3656,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3657,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3658,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3659,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3660,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3661,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3662,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3663,City Hotel,0,34,9,23,0,3,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,33,Transient-Party,177.33,0,0
3664,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3665,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3666,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3667,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3668,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3669,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3670,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3671,City Hotel,0,34,9,23,0,3,1,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,1,No Deposit,33,Transient-Party,177.33,0,0
3672,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3674,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3675,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3676,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3677,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3678,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3679,City Hotel,0,34,9,23,0,3,2,0.0,0,HB,ESP,Offline TA/TO,0,0,0,A,0,No Deposit,33,Transient-Party,224.67,0,0
3973,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3974,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3975,City Hotel,1,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3978,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3983,City Hotel,0,83,9,30,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,77,Transient-Party,90.6,0,0
3988,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3989,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3990,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3994,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3995,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3998,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
3999,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4003,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4005,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,77,Transient-Party,56.1,0,0
4009,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4013,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4018,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4019,City Hotel,0,83,9,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4024,City Hotel,0,83,9,30,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,77,Transient-Party,90.6,0,0
4030,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4031,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4034,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4035,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4038,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4039,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4043,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4044,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4045,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4046,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4048,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4050,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4051,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4054,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4055,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4057,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4058,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4063,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4064,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4068,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4069,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4072,City Hotel,0,85,9,30,0,3,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,80,Transient-Party,125.0,0,0
4073,City Hotel,1,27,9,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0
4076,City Hotel,0,85,9,30,0,3,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,80,Transient-Party,125.0,0,0
4077,City Hotel,0,85,9,30,0,3,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,80,Transient-Party,125.0,0,0
4078,City Hotel,0,85,9,30,0,3,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,80,Transient-Party,125.0,0,0
4079,City Hotel,0,85,9,30,0,3,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,80,Transient-Party,100.0,0,0
4080,City Hotel,0,85,9,30,0,3,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,80,Transient-Party,100.0,0,0
4085,City Hotel,0,85,9,30,0,3,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,80,Transient-Party,125.0,0,0
4098,City Hotel,0,64,10,1,2,4,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,59,Transient-Party,100.0,0,0
4100,City Hotel,0,65,10,2,0,1,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,0
4126,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,1
4158,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,59,Transient-Party,100.0,0,0
4189,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,0
4190,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,0
4192,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,0
4193,City Hotel,0,65,10,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,59,Transient-Party,100.0,0,0
4317,City Hotel,0,40,10,5,1,1,2,0.0,0,BB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,40,Transient-Party,70.0,0,0
4318,City Hotel,0,40,10,5,1,1,2,0.0,0,BB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,40,Transient-Party,70.0,0,0
4319,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4320,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4321,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4322,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4323,City Hotel,0,88,10,5,1,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,77,Transient-Party,90.6,0,0
4324,City Hotel,0,40,10,5,1,1,2,0.0,0,BB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,40,Transient-Party,70.0,0,0
4325,City Hotel,0,40,10,5,1,1,3,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,40,Transient-Party,98.0,0,0
4326,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
4327,City Hotel,0,88,10,5,1,1,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0
